index,mem_percent,mem_free,mem_available,mem_used
666,15.8,45018107904,46235934720,7632146432
667,15.6,45118681088,46336507904,7531573248
668,16.3,44690419712,45908451328,7635509248
669,16.4,44662341632,45880373248,7631405056
670,16.0,44888748032,46106796032,7393693696
671,16.1,44846616576,46064664576,7479287808
672,15.8,44964851712,46182899712,7468879872
673,15.7,45039489024,46257369088,7491784704
674,15.7,45043585024,46261424128,7498977280
675,15.8,44976431104,46194270208,7673958400
676,16.2,44798709760,46016548864,7745331200
677,15.9,44929728512,46147796992,7552040960
678,16.0,44882989056,46100725760,7659827200
679,15.6,45081628672,46299365376,7421374464
680,15.6,45123653632,46341390336,7419494400
681,15.5,45174804480,46392541184,7476502528
682,15.5,45160906752,46378561536,7597813760
683,15.4,45237055488,46454710272,7612239872
684,16.0,44890484736,46108147712,7667134464
685,15.9,44942094336,46159757312,7708422144
686,15.8,45008314368,46225977344,7726804992
687,15.6,45105451008,46323130368,7545188352
688,15.7,45064478720,46282153984,7478194176
689,15.8,44982272000,46199947264,7668228096
690,15.5,45167808512,46385483776,7590850560
691,15.4,45215100928,46432587776,7651962880
692,15.9,44949975040,46167535616,7700930560
693,15.5,45131567104,46349139968,7600447488
694,15.8,45010010112,46227582976,7689822208
695,15.6,45098741760,46316314624,7586492416
696,15.4,45208440832,46426013696,7442644992
697,15.2,45297381376,46514950144,7461515264
698,15.2,45307064320,46524633088,7559659520
699,15.1,45357936640,46575337472,7590404096
700,15.4,45204639744,46422331392,7446003712
701,15.4,45193371648,46411063296,7565099008
702,15.1,45354545152,46572068864,7512416256
703,15.2,45320859648,46538383360,7653928960
704,15.5,45144489984,46362103808,7506165760
705,15.4,45233545216,46451159040,7514652672
706,15.4,45228929024,46446469120,7530119168
707,15.6,45095112704,46312652800,7663939584
708,15.6,45109870592,46327742464,7541354496
709,15.3,45271330816,46488899584,7487565824
710,15.6,45109104640,46326673408,7717806080
711,15.2,45307768832,46525337600,7559290880
712,15.6,45090250752,46307909632,7560253440
713,15.6,45091647488,46309306368,7666683904
714,15.5,45137543168,46355107840,7621156864
715,15.4,45188927488,46406492160,7677599744
716,15.5,45151059968,46368518144,7562604544
717,15.5,45135667200,46353457152,7623450624
718,15.3,45263486976,46481022976,7603449856
719,15.2,45325930496,46543368192,7541231616
720,15.7,45037289472,46254952448,7613231104
721,15.8,44998815744,46216478720,7544541184
722,15.9,44940570624,46158233600,7710613504
723,15.7,45072134144,46289690624,7527870464
724,15.6,45110792192,46328348672,7526371328
725,15.8,44978647040,46196203520,7625338880
726,15.5,45134319616,46351876096,7516446720
727,15.4,45227048960,46444634112,7507902464
728,16.0,44893376512,46111072256,7757078528
729,15.5,45170597888,46388191232,7588245504
730,15.5,45130846208,46348439552,7520169984
731,15.5,45158928384,46376521728,7600250880
732,15.9,44930199552,46147674112,7721234432
733,15.5,45139935232,46357557248,7511101440
734,15.7,45060747264,46278369280,7590289408
735,15.3,45262802944,46480424960,7496392704
736,15.6,45091569664,46309150720,7559290880
737,15.6,45115133952,46332715008,7535726592
738,15.6,45127016448,46344597504,7590531072
739,15.7,45066502144,46284091392,7584432128
740,15.8,44982046720,46199709696,7560642560
741,15.7,45040209920,46257872896,7610306560
742,15.5,45179342848,46396911616,7576895488
743,15.3,45241823232,46459392000,7517069312
744,15.9,44922593280,46140305408,7728005120
745,15.8,45002895360,46220607488,7755530240
746,15.6,45114990592,46332534784,7751925760
747,15.5,45164085248,46381633536,7693533184
748,15.5,45160583168,46378098688,7490547712
749,15.5,45158301696,46375817216,7574446080
750,15.5,45144821760,46362337280,7614320640
751,15.4,45219102720,46436610048,7647928320
752,15.5,45133910016,46351437824,7516913664
753,15.6,45101445120,46319079424,7549497344
754,15.6,45104766976,46322401280,7654002688
755,15.7,45048528896,46266163200,7710572544
756,15.7,45021585408,46239305728,7549046784
757,15.4,45202042880,46419763200,7448547328
758,15.3,45242523648,46460243968,7516225536
759,15.2,45298778112,46516334592,7568130048
760,15.9,44933033984,46150746112,7717392384
761,15.7,45029441536,46247051264,7729369088
762,15.6,45086793728,46304403456,7555751936
763,15.5,45160284160,46377893888,7437471744
764,15.8,44966137856,46183968768,7576223744
765,15.8,45007859712,46225690624,7642329088
766,15.6,45120843776,46338674688,7637172224
767,15.5,45156864000,46374531072,7601815552
768,15.5,45130911744,46348648448,7519657984
769,15.5,45144244224,46361980928,7614152704
770,15.4,45217574912,46435311616,7648649216
771,15.3,45279805440,46497542144,7586750464
772,15.9,44940640256,46158495744,7601680384
773,15.8,45005017088,46222872576,7611953152
774,15.9,44953337856,46171193344,7671595008
775,16.0,44896018432,46113873920,7653601280
776,16.0,44902547456,46120308736,7715115008
777,15.8,44970676224,46188437504,7615799296
778,15.8,45011410944,46229172224,7639097344
779,15.8,44994109440,46211870720,7579758592
780,15.6,45115363328,46333116416,7509295104
781,15.4,45210259456,46428028928,7440367616
782,15.5,45164883968,46382653440,7593570304
783,15.4,45227610112,46445379584,7585587200
784,15.7,45042593792,46260228096,7608176640
785,15.8,45007667200,46225301504,7659032576
786,15.7,45059407872,46277042176,7699013632
787,15.5,45171220480,46388871168,7587696640
788,15.8,44987867136,46205640704,7662120960
789,15.5,45169790976,46387527680,7480778752
790,15.5,45179514880,46397251584,7578882048
791,15.5,45162807296,46380544000,7703416832
792,15.9,44926988288,46144737280,7641759744
793,15.9,44953059328,46170816512,7589617664
794,15.8,45003567104,46221324288,7594848256
795,16.1,44828942336,46046699520,7721086976
796,15.7,45058867200,46276624384,7591362560
797,15.6,45125885952,46343643136,7632171008
798,15.4,45185998848,46403661824,7572733952
799,15.2,45318832128,46536495104,7547727872
800,15.9,44962070528,46179803136,7688265728
801,15.9,44916670464,46134734848,7604273152
802,15.7,45072756736,46290403328,7470280704
803,15.7,45051543552,46269112320,7561838592
804,15.3,45259780096,46477516800,7390797824
805,15.5,45162618880,46380355584,7595786240
806,15.7,45072793600,46290427904,7685992448
807,15.4,45195837440,46413471744,7571243008
808,15.9,44910190592,46128041984,7632150528
809,15.9,44925968384,46143819776,7639928832
810,15.5,45169717248,46387568640,7372955648
811,15.7,45033115648,46250967040,7544061952
812,15.4,45237878784,46455730176,7412953088
813,15.4,45228650496,46446288896,7530131456
814,15.6,45112492032,46330130432,7567478784
815,15.3,45274841088,46492479488,7484092416
816,15.7,45032603648,46250237952,7510347776
817,15.6,45102186496,46319820800,7548923904
818,15.6,45121409024,46338879488,7565533184
819,15.7,45033803776,46251429888,7627042816
820,15.7,45032845312,46250471424,7618048000
821,15.7,45063884800,46281510912,7694835712
822,15.7,45036756992,46254379008,7664205824
823,15.6,45081976832,46299598848,7568556032
824,16.6,44554231808,45772079104,7886413824
825,16.3,44738408448,45956255744,7695933440
826,16.3,44740526080,45958381568,7724068864
827,16.1,44813234176,46031089664,7635435520
828,15.8,44968529920,46186385408,7567089664
829,15.7,45038923776,46256779264,7503482880
830,15.7,45057802240,46275657728,7520104448
831,15.7,45067304960,46285045760,7583264768
832,16.0,44886040576,46103801856,7656476672
833,16.0,44894498816,46112313344,7648141312
834,15.7,45023580160,46241394688,7626887168
835,15.7,45025689600,46243340288,7688478720
836,15.9,44924530688,46142361600,7617667072
837,15.8,44992196608,46210027520,7621996544
838,15.7,45059751936,46277582848,7482777600
839,15.5,45145219072,46362992640,7397330944
840,15.5,45182656512,46400430080,7467720704
841,15.9,44923805696,46141689856,7618285568
842,15.7,45057679360,46275420160,7592886272
843,15.8,45012807680,46230548480,7637757952
844,15.9,44961804288,46179627008,7580590080
845,16.0,44896825344,46114979840,7646076928
846,15.5,45138272256,46356094976,7296806912
847,15.6,45096284160,46314106880,7377944576
848,15.9,44951990272,46169853952,7590334464
849,16.2,44781780992,45999644672,7760330752
850,16.2,44748455936,45966303232,7758909440
851,15.9,44926025728,46143873024,7616507904
852,15.9,44943847424,46161707008,7490322432
853,16.0,44892889088,46110777344,7554490368
854,16.1,44810289152,46028177408,7627800576
855,15.9,44912775168,46130663424,7578066944
856,16.1,44817838080,46035726336,7724638208
857,15.8,44973494272,46191382528,7568596992
858,15.9,44923387904,46141276160,7726530560
859,15.9,44919336960,46137217024,7690317824
860,16.3,44706349056,45924311040,7632748544
861,16.2,44769038336,45986619392,7483133952
862,15.9,44941426688,46159511552,7384436736
863,15.8,44994396160,46212812800,7439294464
864,15.7,45024317440,46242238464,7476060160
865,15.8,44996665344,46214586368,7545217024
866,15.7,45066907648,46284701696,7583567872
867,15.7,45054595072,46272389120,7703707648
868,16.0,44888666112,46106521600,7618146304
869,16.1,44825759744,46043615232,7515164672
870,16.1,44849397760,46067253248,7508779008
871,15.9,44916301824,46134185984,7410118656
872,16.0,44906803200,46124908544,7526891520
873,15.8,44988960768,46207066112,7552561152
874,15.7,45039521792,46257463296,7610494976
875,15.7,45046423552,46264365056,7711420416
876,16.2,44751556608,45969326080,7574978560
877,15.8,44982358016,46200360960,7415857152
878,15.8,44990922752,46209261568,7335223296
879,15.7,45026926592,46244933632,7407378432
880,15.7,45034840064,46252847104,7406100480
881,15.7,45040656384,46258663424,7501807616
882,15.7,45044994048,46262743040,7605792768
883,15.5,45159264256,46377013248,7599132672
884,16.2,44773306368,45991034880,7661137920
885,16.3,44692652032,45910511616,7569162240
886,16.3,44733231104,45951295488,7484596224
887,16.0,44863152128,46081216512,7462834176
888,15.9,44920471552,46138535936,7512014848
889,15.8,44977393664,46195458048,7456419840
890,15.9,44954832896,46172725248,7587442688
891,15.8,44966330368,46184222720,7683772416
892,16.1,44850823168,46068572160,7799742464
893,16.1,44831109120,46048858112,7730208768
894,15.9,44915494912,46133243904,7598710784
895,15.7,45069582336,46287331328,7436328960
896,15.6,45106503680,46324252672,7329071104
897,15.5,45149437952,46367289344,7392919552
898,15.6,45113131008,46330982400,7537053696
899,15.3,45253476352,46471233536,7505076224
900,16.0,44886503424,46104264704,7656030208
901,15.9,44945637376,46163410944,7596875776
902,15.9,44952907776,46170660864,7551340544
903,16.0,44900073472,46117826560,7427006464
904,15.6,45091115008,46308868096,7343792128
905,15.8,44970131456,46187884544,7572602880
906,15.5,45156962304,46375178240,7493169152
907,15.4,45186211840,46404096000,7571746816
908,15.8,45016236032,46234087424,7526121472
909,15.7,45069565952,46287417344,7580618752
910,15.7,45036146688,46253830144,7686696960
911,15.5,45139529728,46357213184,7619145728
912,15.7,45048852480,46266535936,7743332352
913,15.7,45021732864,46239465472,7598161920
914,15.6,45111959552,46329692160,7538790400
915,15.7,45072699392,46290432000,7577718784
916,15.7,45052739584,46270484480,7489830912
917,15.5,45170610176,46388355072,7479787520
918,15.3,45242830848,46460407808,7516057600
919,15.4,45233590272,46451150848,7633367040
920,15.2,45331714048,46549274624,7535243264
921,15.4,45214064640,46431625216,7760388096
922,15.6,45109927936,46327394304,7665319936
923,15.5,45130244096,46347759616,7520952320
924,15.7,45065801728,46283440128,7476809728
925,15.5,45166325760,46383947776,7484137472
926,15.6,45126955008,46344720384,7631409152
927,15.3,45285507072,46503104512,7581347840
928,15.3,45245124608,46462558208,7729889280
929,15.7,45033664512,46251085824,7722098688
930,15.8,44981948416,46199369728,7346487296
931,15.6,45099692032,46317674496,7334391808
932,15.5,45174149120,46392131584,7367761920
933,15.6,45110390784,46328209408,7540011008
934,15.6,45116866560,46334517248,7641694208
935,15.4,45202829312,46420340736,7664230400
936,15.7,45064425472,46281936896,7910461440
937,15.6,45108293632,46325825536,7543046144
938,15.7,45033922560,46251565056,7401361408
939,16.1,44830130176,46048120832,7603769344
940,15.9,44921643008,46139633664,7620083712
941,15.8,44969476096,46187245568,7680876544
942,15.7,45048901632,46266544128,7636058112
943,15.8,45006610432,46224252928,7749165056
944,15.8,45001277440,46218919936,7694114816
945,16.0,44868177920,46085980160,7538114560
946,15.7,45053214720,46271107072,7381057536
947,15.8,44970668032,46188560384,7463604224
948,15.9,44928847872,46146760704,7613394944
949,15.8,44994416640,46212329472,7580340224
950,15.8,44990394368,46208307200,7659855872
951,15.8,44990775296,46208688128,7767302144
952,15.7,45053407232,46271029248,7752531968
953,15.8,44969336832,46186934272,7573929984
954,15.7,45066989568,46284587008,7401295872
955,16.2,44769075200,45987074048,7664816128
956,15.9,44923830272,46141829120,7617888256
957,15.8,45005778944,46223556608,7644745728
958,15.8,45012647936,46230425600,7709540352
959,16.2,44782006272,45999783936,7872655360
960,16.1,44850106368,46067884032,7584919552
961,16.0,44897472512,46115397632,7536902144
962,15.8,44974088192,46192013312,7568113664
963,15.8,44974739456,46192664576,7459454976
964,15.8,44977254400,46195159040,7565008896
965,16.0,44908097536,46126002176,7741661184
966,15.6,45105655808,46323449856,7652573184
967,15.5,45149261824,46367387648,7716794368
968,15.6,45126131712,46343827456,7656259584
969,15.5,45144653824,46362218496,7614488576
970,15.4,45186600960,46404165632,7572209664
971,16.2,44751556608,45969432576,7682424832
972,16.4,44647014400,45864927232,7760863232
973,16.2,44778741760,45996654592,7655677952
974,16.3,44696002560,45913915392,7632912384
975,16.1,44804771840,46022668288,7629860864
976,16.2,44780273664,45998170112,7676256256
977,16.0,44874821632,46092701696,7563825152
978,15.9,44938440704,46156320768,7603720192
979,16.2,44775473152,45993349120,7580872704
980,16.1,44833853440,46051729408,7600128000
981,15.8,44998459392,46216335360,7543349248
982,15.8,44993318912,46211186688,7549022208
983,15.7,45035470848,46253338624,7506870272
984,15.9,44950654976,46168522752,7613915136
985,15.9,44934283264,46152151040,7500230656
986,15.7,45058076672,46275985408,7484182528
987,15.9,44937060352,46155075584,7496974336
988,16.0,44874498048,46092513280,7642480640
989,15.8,45017276416,46235291648,7520604160
990,16.1,44846342144,46064267264,7588225024
991,16.1,44820127744,46038052864,7508267008
992,16.0,44897419264,46115356672,7536771072
993,16.1,44850970624,46068908032,7583551488
994,16.0,44893843456,46111780864,7648505856
995,16.0,44865011712,46082961408,7569158144
996,16.2,44777447424,45995397120,7656722432
997,15.8,45015400448,46233378816,7491874816
998,15.9,44928675840,46146654208,7485038592
999,16.1,44830957568,46048980992,7387402240
1000,16.1,44814577664,46032662528,7511306240
1001,16.0,44866637824,46084648960,7567409152
1002,16.0,44880605184,46098616320,7661445120
1003,16.5,44619853824,45837807616,7618228224
1004,16.3,44715778048,45933731840,7599632384
1005,16.3,44690673664,45908848640,7527026688
1006,16.2,44787191808,46005399552,7322615808
1007,16.1,44819075072,46037282816,7398744064
1008,15.9,44917854208,46136061952,7407792128
1009,16.0,44878954496,46096781312,7554850816
1010,15.9,44964204544,46182273024,7469727744
1011,16.1,44831649792,46049656832,7592931328
1012,16.3,44712812544,45930819584,7627345920
1013,16.2,44792967168,46010974208,7558139904
1014,16.0,44884418560,46102425600,7549964288
1015,15.9,44916494336,46134501376,7625715712
1016,16.0,44877987840,46095994880,7556726784
1017,16.1,44848803840,46066688000,7693504512
1018,15.7,45046996992,46264881152,7387484160
1019,16.3,44722155520,45940129792,7711961088
1020,16.4,44665716736,45883621376,7768334336
1021,15.9,44948193280,46166097920,7539273728
1022,15.7,45042634752,46260539392,7499575296
1023,15.8,44982972416,46200840192,7599865856
1024,15.6,45077016576,46294831104,7573729280
